Date,Open,High,Low,Close,Volume
2010-11-09,30.543000000000003,32.499,30.39,32.499,18423357.0
2010-11-10,32.499,32.499,31.294,31.294,2221208.0
2010-11-12,30.753,32.258,30.09,32.258,2733963.0
2010-11-15,32.137,32.378,31.294,31.655,629747.0
2010-11-16,31.474,31.596,30.813000000000002,30.813000000000002,584042.0
2010-11-17,30.783,31.294,30.513,30.513,700334.0
2010-11-18,30.994,31.355,30.721999999999998,30.721999999999998,427960.0
2010-11-19,30.994,31.054000000000002,30.662,30.813000000000002,600169.0
2010-11-22,30.813000000000002,30.994,30.721999999999998,30.842,571587.0
2010-11-23,30.813000000000002,30.813000000000002,30.180999999999997,30.180999999999997,492476.0
2010-11-24,30.39,30.693,30.180999999999997,30.693,582836.0
2010-11-25,30.783,30.842,30.272,30.631999999999998,135137.0
2010-11-26,30.631999999999998,30.631999999999998,30.035999999999998,30.451999999999998,656943.0
2010-11-29,30.211,30.241999999999997,29.935,30.000999999999998,264327.0
2010-11-30,29.79,30.39,29.79,30.39,163242.0
2010-12-01,30.39,31.416,30.211,31.355,361045.0
2010-12-02,31.355,31.506,31.114,31.325,382921.0
2010-12-03,31.294,31.355,30.994,31.114,95066.0
2010-12-06,31.084,31.114,30.631999999999998,30.753,84179.0
2010-12-07,30.513,30.693,30.331999999999997,30.543000000000003,135655.0
2010-12-08,30.421999999999997,30.753,30.331999999999997,30.753,529677.0
2010-12-09,30.693,30.813000000000002,30.451999999999998,30.693,216742.0
2010-12-10,30.693,30.753,30.513,30.603,82166.0
2010-12-13,30.631999999999998,30.994,30.631999999999998,30.994,128150.0
2010-12-14,30.753,30.933000000000003,30.451999999999998,30.451999999999998,112139.0
2010-12-15,30.421999999999997,30.513,30.361,30.480999999999998,164496.0
2010-12-16,30.451999999999998,30.480999999999998,30.241999999999997,30.451999999999998,115627.0
2010-12-17,30.331999999999997,30.39,30.211,30.241999999999997,89047.0
2010-12-20,30.241999999999997,30.39,30.031,30.39,297773.0
2010-12-21,30.180999999999997,30.241999999999997,30.09,30.211,149138.0
2010-12-22,30.09,30.272,30.083000000000002,30.151999999999997,538995.0
2010-12-23,30.09,30.151999999999997,30.035999999999998,30.035999999999998,185060.0
2010-12-27,30.046999999999997,30.083000000000002,29.676,29.701,184741.0
2010-12-28,29.668000000000003,29.79,29.369,29.61,394833.0
2010-12-29,29.489,30.08,29.489,30.08,181703.0
2010-12-30,30.09,30.09,29.849,29.881,84741.0
2010-12-31,29.883000000000003,29.999000000000002,29.305,29.491999999999997,137673.0
2011-01-03,29.548000000000002,29.73,29.381,29.668000000000003,187156.0
2011-01-04,29.668000000000003,30.12,29.668000000000003,29.958000000000002,220324.0
2011-01-05,29.935,29.958000000000002,29.386,29.79,189599.0
2011-01-07,29.61,29.639,29.236,29.261,330095.0
2011-01-10,29.188000000000002,29.205,28.055999999999997,28.375999999999998,250376.0
2011-01-11,28.255,28.846,28.255,28.766,255429.0
2011-01-12,28.888,29.603,28.857,29.603,263486.0
2011-01-13,29.489,29.548000000000002,29.188000000000002,29.188000000000002,604470.0
2011-01-14,29.188000000000002,29.61,29.068,29.61,166518.0
2011-01-17,29.489,29.489,28.888,29.109,110347.0
2011-01-18,29.068,29.278000000000002,28.826999999999998,29.241,134820.0
2011-01-19,29.109,29.127,28.888,29.068,220273.0
2011-01-20,28.888,29.037,28.826999999999998,28.888,175178.0
2011-01-21,28.888,29.127,28.888,29.127,83826.0
2011-01-24,28.916999999999998,29.037,28.623,28.851,199772.0
2011-01-25,28.766,28.978,28.737,28.978,172800.0
2011-01-26,28.947,29.361,28.851,29.188000000000002,149307.0
2011-01-27,29.199,29.489,29.188000000000002,29.369,98169.0
2011-01-28,29.369,29.688000000000002,29.188000000000002,29.369,111038.0
2011-01-31,29.134,29.14,28.891,28.993000000000002,124985.0
2011-02-01,28.893,29.037,28.893,29.000999999999998,128849.0
2011-02-02,29.006999999999998,29.055,28.935,29.055,133568.0
2011-02-03,29.015,29.469,29.006999999999998,29.469,117242.0
2011-02-04,29.489,29.631,29.218000000000004,29.631,167345.0
2011-02-07,29.489,29.537,29.006999999999998,29.188000000000002,314722.0
2011-02-08,29.127,29.17,29.006999999999998,29.055,155630.0
2011-02-09,29.006999999999998,29.098000000000003,28.888,28.888,195409.0
2011-02-10,29.006999999999998,29.006999999999998,28.888,28.947,125104.0
2011-02-11,28.888,29.369,28.888,29.225,132954.0
2011-02-14,29.006999999999998,29.339000000000002,28.947,29.249000000000002,110098.0
2011-02-15,29.159000000000002,29.333000000000002,28.978,28.978,128183.0
2011-02-16,28.947,29.307,28.929000000000002,29.249000000000002,240101.0
2011-02-17,29.188000000000002,29.218000000000004,29.006999999999998,29.037,71401.0
2011-02-18,28.978,29.068,28.888,28.916999999999998,205958.0
2011-02-21,28.888,28.899,28.737,28.766,133483.0
2011-02-22,28.647,28.706999999999997,28.623,28.676,92173.0
2011-02-23,28.616999999999997,28.647,28.585,28.599,81960.0
2011-02-24,28.339000000000002,28.459,28.285999999999998,28.328000000000003,115199.0
2011-02-25,28.304000000000002,28.465,28.304000000000002,28.454,43035.0
2011-02-28,28.357,28.436,28.188000000000002,28.436,123703.0
2011-03-01,28.375999999999998,28.465,28.285999999999998,28.465,139779.0
2011-03-02,28.320999999999998,28.412,28.195,28.285999999999998,219167.0
2011-03-03,28.291,28.405,28.195,28.346,248620.0
2011-03-04,28.351,28.465,28.296999999999997,28.405,174821.0
2011-03-07,28.369,28.419,28.315,28.351,297923.0
2011-03-08,28.309,28.346,28.224,28.243000000000002,111295.0
2011-03-09,28.243000000000002,28.243000000000002,27.502,27.725,228332.0
2011-03-10,27.683000000000003,27.683000000000003,27.261999999999997,27.261999999999997,327446.0
2011-03-11,27.148000000000003,27.201999999999998,26.75,26.75,262299.0
2011-03-14,26.6,27.375999999999998,26.419,27.375999999999998,175984.0
2011-03-15,26.991999999999997,27.58,26.840999999999998,27.245,481191.0
2011-03-16,27.245,27.677,27.232,27.647,76454.0
2011-03-17,27.502,27.785,27.502,27.767,76388.0
2011-03-18,27.713,28.531999999999996,27.713,28.531999999999996,169098.0
2011-03-21,28.105,28.737,28.051,28.616999999999997,123589.0
2011-03-22,28.555999999999997,28.826999999999998,28.539,28.766,83649.0
2011-03-23,28.737,28.826999999999998,28.585,28.706999999999997,49517.0
2011-03-24,28.761999999999997,29.596,28.706999999999997,29.573,195056.0
2011-03-25,29.489,29.754,29.188000000000002,29.398000000000003,80501.0
2011-03-28,29.369,29.369,28.947,29.218000000000004,157120.0
2011-03-29,29.188000000000002,29.307,29.031999999999996,29.194000000000003,102691.0
2011-03-30,29.159000000000002,29.459,29.134,29.429000000000002,67703.0
2011-03-31,29.428,29.671,29.345,29.345,81260.0
2011-04-01,29.278000000000002,29.568,29.278000000000002,29.489,53787.0
2011-04-04,29.307,29.579,29.188000000000002,29.369,196102.0
2011-04-05,29.398000000000003,29.596,29.398000000000003,29.416999999999998,33772.0
2011-04-06,29.381,29.519000000000002,29.369,29.489,50558.0
2011-04-07,29.489,29.579,29.375,29.398000000000003,63515.0
2011-04-08,29.375,29.429000000000002,28.971999999999998,29.068,78812.0
2011-04-11,28.888,29.061,28.888,29.037,144335.0
2011-04-12,29.489,29.668000000000003,29.410999999999998,29.668000000000003,363326.0
2011-04-13,29.639,30.211,29.519000000000002,30.211,468471.0
2011-04-14,30.12,30.964000000000002,30.12,30.662,370213.0
2011-04-15,30.693,31.474,30.662,31.416,1177382.0
2011-04-18,31.416,31.416,29.971,30.151999999999997,363991.0
2011-04-19,30.000999999999998,31.114,30.000999999999998,30.693,150079.0
2011-04-20,30.721999999999998,31.114,30.662,30.693,258561.0
2011-04-21,30.693,30.693,30.180999999999997,30.331999999999997,74194.0
2011-04-26,30.180999999999997,30.331999999999997,30.09,30.151999999999997,82146.0
2011-04-27,30.12,30.151999999999997,29.79,29.849,116969.0
2011-04-28,29.79,30.211,29.79,30.09,156333.0
2011-04-29,30.088,30.331999999999997,30.061999999999998,30.243000000000002,57426.0
2011-05-02,30.09,30.39,30.061,30.301,26773.0
2011-05-04,30.331999999999997,30.39,30.12,30.211,168418.0
2011-05-05,30.12,30.180999999999997,30.000999999999998,30.180999999999997,55687.0
2011-05-06,30.000999999999998,30.211,29.91,30.211,62626.0
2011-05-09,29.868000000000002,30.421999999999997,29.857,30.421999999999997,89345.0
2011-05-10,30.361,30.693,30.361,30.572,235876.0
2011-05-11,30.451999999999998,30.513,30.331999999999997,30.361,158159.0
2011-05-12,30.361,31.294,30.272,31.294,431486.0
2011-05-13,31.174,31.655,31.084,31.294,368775.0
2011-05-16,31.234,32.016,31.234,31.836,532775.0
2011-05-17,31.776,31.805,31.685,31.685,256989.0
2011-05-18,31.294,31.717,31.234,31.717,299999.0
2011-05-19,31.717,31.896,31.625,31.896,286932.0
2011-05-20,31.717,31.866999999999997,31.564,31.655,148652.0
2011-05-23,31.655,31.745,31.355,31.564,283013.0
2011-05-24,31.445,31.745,31.294,31.564,300379.0
2011-05-25,31.474,31.535,31.023000000000003,31.023000000000003,54031.0
2011-05-26,31.114,31.294,31.054000000000002,31.294,99557.0
2011-05-27,31.174,31.596,31.174,31.596,83535.0
2011-05-30,31.474,31.625,31.294,31.596,57703.0
2011-05-31,31.625,32.618,31.535999999999998,32.618,604583.0
2011-06-01,32.076,32.499,31.956999999999997,32.378,123579.0
2011-06-02,31.896,32.167,31.805,31.836,86878.0
2011-06-03,31.836,31.836,31.685,31.805,125161.0
2011-06-06,31.685,31.776,31.596,31.655,18543.0
2011-06-07,31.594,31.836,31.415,31.683000000000003,150438.0
2011-06-08,31.658,31.78,31.504,31.625,29002.0
2011-06-09,31.658,32.497,31.445999999999998,32.106,196596.0
2011-06-10,31.896,31.956999999999997,31.776,31.776,62185.0
2011-06-13,31.685,31.685,31.474,31.564,18658.0
2011-06-14,31.506,31.717,31.474,31.596,32016.0
2011-06-15,31.564,31.655,31.474,31.535,47111.0
2011-06-16,31.478,31.658,31.293000000000003,31.478,78231.0
2011-06-17,31.293000000000003,31.445999999999998,31.203000000000003,31.203000000000003,82921.0
2011-06-20,31.054000000000002,31.145,30.753,30.933000000000003,54310.0
2011-06-21,30.875,30.933000000000003,30.39,30.631999999999998,76765.0
2011-06-22,30.693,30.875,30.513,30.813000000000002,520453.0
2011-06-24,30.631999999999998,30.877,30.631999999999998,30.811,44529.0
2011-06-27,30.811,30.877,30.51,30.51,63700.0
2011-06-28,30.689,31.293000000000003,30.689,31.08,52585.0
2011-06-29,31.08,31.293000000000003,30.842,31.08,82870.0
2011-06-30,31.176,31.293000000000003,31.08,31.293000000000003,57435.0
2011-07-01,31.293000000000003,31.293000000000003,31.176,31.293000000000003,23220.0
2011-07-04,31.293000000000003,31.504,31.293000000000003,31.504,33090.0
2011-07-05,31.504,31.594,31.504,31.566999999999997,37960.0
2011-07-06,31.566999999999997,31.594,30.689,31.176,131775.0
2011-07-07,31.176,32.049,31.176,31.926,303571.0
2011-07-08,32.637,32.668,32.348,32.668,152310.0
2011-07-11,32.733000000000004,32.893,32.478,32.733000000000004,106250.0
2011-07-12,32.414,32.414,31.517,31.836,143413.0
2011-07-13,31.836,32.541,31.772,32.317,53966.0
2011-07-14,32.158,32.22,31.997,32.029,27775.0
2011-07-15,32.029,32.092,31.908,31.964000000000002,254840.0
2011-07-18,31.708000000000002,31.708000000000002,30.811,31.068,153464.0
2011-07-19,31.068,31.369,31.035999999999998,31.068,78545.0
2011-07-20,31.131,31.189,31.068,31.068,27701.0
2011-07-21,31.068,31.375,31.068,31.375,100479.0
2011-07-22,31.445999999999998,31.901,31.386999999999997,31.861,50293.0
2011-07-25,31.873,31.901,31.483,31.671999999999997,31870.0
2011-07-26,31.708000000000002,31.843000000000004,31.645,31.741,71604.0
2011-07-27,31.708000000000002,31.741,31.094,31.195999999999998,20857.0
2011-07-28,31.131,32.029,30.791999999999998,31.671999999999997,86244.0
2011-07-29,31.068,31.675,31.068,31.259,69347.0
2011-08-01,31.259,31.625,31.195999999999998,31.386999999999997,32455.0
2011-08-02,31.386999999999997,31.386999999999997,31.08,31.195999999999998,13848.0
2011-08-03,30.747,30.877,30.426,30.432,175648.0
2011-08-04,30.133000000000003,30.395,29.465999999999998,29.465999999999998,235293.0
2011-08-05,28.249000000000002,28.954,27.064,28.659000000000002,470083.0
2011-08-08,27.864,28.505,27.545,27.576999999999998,316898.0
2011-08-09,26.975,27.224,25.303,26.006999999999998,372368.0
2011-08-10,26.833000000000002,27.545,24.918000000000003,26.264,307897.0
2011-08-11,26.2,27.864,25.623,27.705,227344.0
2011-08-12,28.659000000000002,29.241,28.186,28.954,245331.0
2011-08-16,29.627,29.818,29.537,29.715999999999998,354698.0
2011-08-17,29.748,29.78,29.594,29.659000000000002,238424.0
2011-08-18,29.787,29.787,27.32,27.351999999999997,292921.0
2011-08-19,27.256999999999998,27.256999999999998,25.943,27.083000000000002,79391.0
2011-08-22,27.096,27.519000000000002,27.064,27.385,41825.0
2011-08-23,27.423000000000002,27.833000000000002,27.391,27.735,96175.0
2011-08-24,27.807,28.051,27.551,27.674,66754.0
2011-08-25,27.769000000000002,27.916,26.904,27.224,61913.0
2011-08-26,27.289,27.537,26.713,26.904,73532.0
2011-08-29,26.969,27.351999999999997,26.916999999999998,27.333000000000002,22094.0
2011-08-30,27.416,28.505,27.416,28.178,323180.0
2011-08-31,28.232,30.426,28.232,30.364,291509.0
2011-09-01,30.105999999999998,30.234,29.088,29.408,282807.0
2011-09-02,29.21,29.395,28.32,28.441,31687.0
2011-09-05,28.121,28.121,27.674,27.674,43093.0
2011-09-06,27.674,27.864,27.545,27.705,45844.0
2011-09-07,27.84,27.991999999999997,27.763,27.93,54414.0
2011-09-08,27.93,27.93,27.166,27.351999999999997,47733.0
2011-09-09,27.449,27.474,26.455,26.584,287698.0
2011-09-12,26.494,26.494,26.014,26.136,327626.0
2011-09-13,26.264,26.833000000000002,26.264,26.326999999999998,63100.0
2011-09-14,26.393,26.686999999999998,26.238000000000003,26.584,89444.0
2011-09-15,26.686999999999998,27.609,26.468000000000004,27.23,54653.0
2011-09-16,27.32,27.545,27.289,27.525,48206.0
2011-09-19,27.351999999999997,27.351999999999997,26.941,27.224,64123.0
2011-09-20,26.904,28.601999999999997,26.904,27.705,78215.0
2011-09-21,27.864,28.186,27.769000000000002,28.186,27289.0
2011-09-22,27.237,27.674,27.224,27.545,121630.0
2011-09-23,27.289,27.93,26.68,27.224,179501.0
2011-09-26,26.969,27.705,26.904,27.339000000000002,53299.0
2011-09-27,27.654,27.916,27.616,27.813000000000002,207387.0
2011-09-28,28.069000000000003,28.147,27.449,27.449,110365.0
2011-09-29,27.449,27.545,27.166,27.359,38439.0
2011-09-30,27.224,27.385,27.031999999999996,27.224,267983.0
2011-10-03,27.108,27.224,26.789,27.224,78117.0
2011-10-04,27.224,27.224,26.393,26.52,128315.0
2011-10-05,26.653000000000002,27.09,26.649,26.969,130775.0
2011-10-06,26.941,28.505,26.941,28.505,180723.0
