Date,Open,High,Low,Close,Volume
2004-05-26,21.198,21.97,21.1,21.679000000000002,531527.0
2004-05-27,21.872,22.355,21.872,22.163,224826.0
2004-05-28,22.163,22.26,21.872,22.163,53976.0
2004-05-31,22.163,22.26,21.97,22.163,22850.0
2004-06-01,22.163,22.163,21.872,22.163,13616.0
2004-06-02,22.066,22.163,22.066,22.163,19406.0
2004-06-03,22.163,22.163,21.97,21.97,7958.0
2004-06-04,22.163,22.163,21.97,22.163,37066.0
2004-06-07,22.163,22.55,22.163,22.55,53762.0
2004-06-08,22.55,23.409000000000002,22.55,23.215999999999998,36711.0
2004-06-09,23.311,24.085,23.119,24.085,37131.0
2004-06-11,23.988000000000003,26.017,23.988000000000003,25.339000000000002,50358.0
2004-06-14,25.339000000000002,25.339000000000002,23.795,24.76,23591.0
2004-06-15,24.568,24.664,24.085,24.276,7699.0
2004-06-16,24.085,24.76,24.085,24.47,9457.0
2004-06-17,24.47,24.664,23.601999999999997,23.601999999999997,28134.0
2004-06-18,23.891,24.085,23.601999999999997,23.601999999999997,9630.0
2004-06-21,23.409000000000002,24.374000000000002,23.409000000000002,23.988000000000003,19410.0
2004-06-22,24.182,24.276,23.988000000000003,23.988000000000003,6878.0
2004-06-23,24.374000000000002,24.664,24.182,24.182,19874.0
2004-06-24,24.568,24.568,24.182,24.276,7718.0
2004-06-25,24.374000000000002,24.664,24.085,24.664,9861.0
2004-06-28,24.858,26.498,24.858,26.305,33909.0
2004-06-29,26.595,26.693,25.823,26.017,7727.0
2004-06-30,26.403000000000002,26.403000000000002,25.823,25.823,10767.0
2004-07-01,25.823,25.918000000000003,25.339000000000002,25.725,2202.0
2004-07-02,25.533,25.725,25.147,25.533,12006.0
2004-07-05,25.725,26.017,25.631,25.918000000000003,4490.0
2004-07-06,25.725,26.017,25.533,25.918000000000003,4334.0
2004-07-07,25.918000000000003,26.305,25.631,26.209,7150.0
2004-07-08,26.017,27.455,26.017,27.261,15453.0
2004-07-09,27.455,28.421,27.261,28.421,19199.0
2004-07-12,28.421,29.482,28.421,28.517,49829.0
2004-07-13,28.517,28.904,28.226999999999997,28.805999999999997,24568.0
2004-07-14,28.421,30.642,28.421,30.351,61082.0
2004-07-15,30.351,31.502,29.772,30.255,45269.0
2004-07-16,30.642,31.212,29.29,30.921999999999997,50687.0
2004-07-19,31.307,33.625,31.307,32.37,44925.0
2004-07-20,32.949,32.949,30.739,32.177,61456.0
2004-07-21,32.177,32.274,31.307,31.694000000000003,107083.0
2004-07-22,31.789,31.789,31.404,31.694000000000003,24766.0
2004-07-23,31.694000000000003,33.239000000000004,31.404,32.949,25547.0
2004-07-26,33.143,33.239000000000004,31.694000000000003,31.888,30852.0
2004-07-27,32.177,32.66,30.921999999999997,31.599,19759.0
