Date,Open,High,Low,Close,Volume
2008-06-30,15.692,15.692,13.311,13.311,62862.0
2008-07-01,13.319,13.319,11.987,12.270999999999999,90789.0
2008-07-02,12.312000000000001,13.252,12.312000000000001,12.835,3747.0
2008-07-03,12.761,12.936,12.485999999999999,12.652999999999999,10073.0
2008-07-04,12.902000000000001,12.902000000000001,12.494000000000002,12.494000000000002,10290.0
2008-07-07,12.745,12.745,12.235999999999999,12.603,8135.0
2008-07-08,12.444,12.444,11.753,12.062000000000001,20020.0
2008-07-09,12.054,12.328,12.054,12.328,9729.0
2008-07-10,12.328,12.437000000000001,12.054,12.162,10017.0
2008-07-11,12.437000000000001,12.437000000000001,12.078,12.152999999999999,8127.0
2008-07-14,12.427999999999999,12.527999999999999,12.078,12.402999999999999,1869.0
2008-07-15,12.402999999999999,12.402999999999999,11.321,11.437000000000001,8597.0
2008-07-16,10.904000000000002,10.98,10.613,10.98,15076.0
2008-07-17,11.07,11.279000000000002,10.812999999999999,11.263,12208.0
2008-07-18,11.355,11.655,10.821,11.655,18607.0
2008-07-21,11.655,12.485999999999999,11.402999999999999,12.460999999999999,15513.0
2008-07-22,12.444,12.453,12.152999999999999,12.437000000000001,16177.0
2008-07-23,12.453,13.825999999999999,12.453,13.644,41985.0
2008-07-24,13.652000000000001,13.901,13.311,13.402999999999999,16822.0
2008-07-25,13.293,13.335999999999999,12.786,13.319,5678.0
2008-07-28,14.052,14.052,13.193,13.477,11829.0
2008-07-29,13.319,13.485,13.110999999999999,13.394,9366.0
2008-07-30,13.193,13.602,13.193,13.469000000000001,9381.0
2008-07-31,13.377,13.652000000000001,13.377,13.585999999999999,12593.0
2008-08-01,13.56,13.652000000000001,13.319,13.327,13825.0
2008-08-04,13.644,13.644,13.193,13.319,6778.0
2008-08-05,13.319,13.319,12.960999999999999,13.286,16222.0
2008-08-06,13.319,13.644,13.277000000000001,13.394,9406.0
2008-08-07,13.485,13.609000000000002,13.477,13.594000000000001,19680.0
2008-08-08,13.485,13.568,13.402999999999999,13.568,45932.0
2008-08-11,13.635,13.669,13.469000000000001,13.493,9639.0
2008-08-12,13.511,13.644,13.511,13.543,4418.0
2008-08-13,13.644,14.51,13.644,14.392999999999999,91184.0
2008-08-14,14.409,14.81,14.285,14.334000000000001,78892.0
2008-08-18,14.309000000000001,14.309000000000001,13.652000000000001,13.769,8339.0
2008-08-19,13.644,13.644,13.327,13.402999999999999,31103.0
2008-08-20,13.319,13.811,13.235,13.252,15162.0
2008-08-21,13.144,13.319,12.944,13.110999999999999,29881.0
2008-08-22,13.344000000000001,13.344000000000001,13.069,13.152000000000001,37182.0
2008-08-25,13.152000000000001,13.311,13.045,13.152000000000001,10662.0
2008-08-26,13.152000000000001,13.277000000000001,13.069,13.069,95918.0
2008-08-27,12.985999999999999,13.12,12.985999999999999,13.110999999999999,6870.0
2008-08-28,13.077,13.077,12.735999999999999,12.902000000000001,22372.0
2008-08-29,13.061,13.061,12.786,12.902000000000001,5431.0
2008-09-01,12.979000000000001,12.979000000000001,12.503,12.86,14005.0
2008-09-02,12.853,12.985999999999999,12.536,12.985999999999999,21468.0
2008-09-03,13.227,13.311,12.985999999999999,13.269,16101.0
2008-09-04,13.26,13.26,13.045,13.069,8367.0
2008-09-05,13.069,13.069,12.677999999999999,12.735999999999999,16193.0
2008-09-08,13.027000000000001,13.027000000000001,12.503,12.578,20626.0
2008-09-09,12.578,12.735999999999999,12.152999999999999,12.652999999999999,11610.0
2008-09-10,12.777000000000001,12.777000000000001,12.402999999999999,12.485999999999999,17181.0
2008-09-11,12.569,12.62,12.360999999999999,12.527999999999999,2843.0
2008-09-12,12.569,12.569,12.328,12.345999999999998,18670.0
2008-09-15,12.32,12.32,11.655,11.663,19003.0
2008-09-16,11.647,11.753,11.321,11.629000000000001,15121.0
2008-09-17,11.696,11.696,11.402999999999999,11.488,20184.0
2008-09-18,11.363,11.612,11.237,11.604000000000001,21331.0
2008-09-19,11.82,12.195,11.82,12.145,130301.0
2008-09-22,12.235999999999999,12.235999999999999,11.737,11.737,16746.0
2008-09-23,11.737,11.737,11.321,11.696,20903.0
2008-09-24,11.696,11.696,11.571,11.579,4945.0
2008-09-25,11.696,11.696,11.571,11.655,4811.0
2008-09-26,11.696,11.696,11.512,11.638,71692.0
2008-09-29,11.696,11.696,11.255,11.255,40919.0
2008-09-30,10.904000000000002,11.03,10.655999999999999,10.821,69259.0
2008-10-01,10.821,11.297,10.821,11.197000000000001,13844.0
2008-10-02,11.197000000000001,11.197000000000001,10.697000000000001,10.697000000000001,8235.0
2008-10-03,10.821,10.821,10.031,10.214,34729.0
2008-10-06,10.156,10.156,8.7405,8.9402,68426.0
2008-10-07,8.9069,9.0071,8.033,8.0745,147663.0
2008-10-08,7.6583,7.9081,7.2504,7.8081,199918.0
2008-10-09,7.8499,8.0745,7.8081,7.8665,33203.0
2008-10-10,7.4835,7.5335,7.2504,7.4503,63268.0
2008-10-13,7.6167,7.7834,7.5085,7.7333,58786.0
2008-10-14,8.0662,8.6989,8.0662,8.4658,333464.0
2008-10-15,8.6239,8.6239,8.1329,8.1995,39346.0
2008-10-16,7.9164,8.1577,7.6751,8.0996,38708.0
2008-10-17,8.1828,8.5573,8.0413,8.3659,34682.0
2008-10-20,8.5324,8.6239,8.291,8.6239,24551.0
2008-10-21,8.6574,8.8488,8.5324,8.6574,15566.0
2008-10-22,8.3659,8.5741,8.3659,8.4076,11885.0
2008-10-23,8.6574,8.6574,8.3328,8.4076,27582.0
2008-10-24,8.3826,8.3826,8.033,8.3826,40882.0
2008-10-27,8.3243,8.3243,7.9996,8.1577,15954.0
2008-10-28,8.2411,8.4076,8.1661,8.2826,9087.0
2008-10-29,8.4076,8.6157,8.4076,8.4908,38932.0
2008-10-30,8.8237,8.8237,8.4908,8.7822,33966.0
2008-10-31,8.8154,8.9069,8.5241,8.9069,20885.0
2008-11-03,8.799,9.1319,8.7405,8.9986,31976.0
2008-11-04,9.115,9.3985,8.9986,9.2811,17299.0
2008-11-05,9.524,9.524,9.0315,9.0731,12947.0
2008-11-06,8.7405,8.8987,8.6574,8.799,9653.0
2008-11-07,8.4492,8.99,8.4492,8.9402,7912.0
2008-11-10,8.8904,8.9737,8.5407,8.5407,7354.0
